YesText#0,"""是"""
Block_help_publicship_to_challenge_block#0,"""このロビーでは、共闘でさまざまな試練を<br>乗り越え、ステージのクリアを目指す<br>「チャレンジ」がプレイできます。"""
Block_help_publicship_to_poka_block#0,"""このロビーでは、アークスどうしで戦って<br>他のプレイヤーと腕を競い合う訓練、<br>「バトルアリーナ」をプレイできます。"""
Block_help_myship#0,"""自己所屬的艦船。"""
Block_help_Message_001#0,"""ビギナーの方が楽しむためのブロックです。<br>手助けしてくれるベテランプレイヤーも歓迎！<br>※複数ブロックマッチングは同名ブロック限定"""
Block_help_Message_002#0,"""フィールドを問わず、ノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_003#0,"""フィールドを問わず、ハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_004#0,"""フィールドを問わず、ベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_005#0,"""森林フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_006#0,"""火山洞窟フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_007#0,"""砂漠フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_008#0,"""凍土フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_009#0,"""地下坑道フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_010#0,"""浮遊大陸フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_011#0,"""遺跡フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_012#0,"""森林フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_013#0,"""火山洞窟フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_014#0,"""砂漠フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_015#0,"""凍土フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_016#0,"""地下坑道フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_017#0,"""浮遊大陸フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_018#0,"""遺跡フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_019#0,"""森林フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_020#0,"""火山洞窟フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_021#0,"""砂漠フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_022#0,"""凍土フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_023#0,"""地下坑道フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_024#0,"""浮遊大陸フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_025#0,"""遺跡フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_026#0,"""タイムアタッククエストをプレイしたい方が<br>パーティーを組みやすくするための<br>ブロックです。"""
Block_help_Message_027#0,"""アドバンスクエストをプレイしたい方が<br>パーティーを組みやすくするための<br>ブロックです。"""
Block_help_Message_028#0,"""ソロプレイ指向の方のためのブロックです。<br>ストーリークエストのプレイにもおすすめ！<br>※複数ブロックマッチングは同名ブロック限定"""
Block_help_Message_029#0,"""コミュニケーションを中心に楽しみたい方や<br>フレンド＆チーム募集をしたい方にも！<br>※複数ブロックマッチングは同名ブロック限定"""
Block_help_Message_030#0,"""アイテムトレードを希望する方どうしが<br>集まるためのブロックです。長時間の<br>マイショップ利用の際にもご利用を！"""
Block_help_Message_031#0,"""自由な目的でご利用可能なブロックです。<br>※複数ブロックマッチングは同名ブロック限定"""
Block_help_Message_032#0,"""プレミアムセットを<br>利用されている方専用のブロックです。<br>※複数ブロックマッチングは同名ブロック限定"""
Block_help_Message_033#0,"""ビギナーの方が楽しむためのブロックです。<br>手助けしてくれるベテランプレイヤーも歓迎！<br>※複数ブロックマッチングは同名ブロック限定<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_034#0,"""フィールドを問わず、ノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_035#0,"""フィールドを問わず、ハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_036#0,"""フィールドを問わず、ベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_037#0,"""タイムアタッククエストをプレイしたい方が<br>パーティーを組みやすくするための<br>ブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_038#0,"""アドバンスクエストをプレイしたい方が<br>パーティーを組みやすくするための<br>ブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_039#0,"""ソロプレイ指向の方のためのブロックです。<br>ストーリークエストのプレイにもおすすめ！<br>※複数ブロックマッチングは同名ブロック限定<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_040#0,"""コミュニケーションを中心に楽しみたい方や<br>フレンド＆チーム募集をしたい方にも！<br>※複数ブロックマッチングは同名ブロック限定<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_041#0,"""アイテムトレードを希望する方どうしが<br>集まるためのブロックです。長時間の<br>マイショップ利用の際にもご利用を！<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_042#0,"""自由な目的でご利用可能なブロックです。<br>※複数ブロックマッチングは同名ブロック限定<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_043#0,"""龍祭壇フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_044#0,"""龍祭壇フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_045#0,"""龍祭壇フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_046#0,"""エクストリームクエストをプレイしたい方が<br>パーティーを組みやすくするための<br>ブロックです。"""
Block_help_Message_047#0,"""アークスグランプリ２０１３の予選大会の<br>クエストを練習する方が集まるための<br>ブロックです。一緒に参加する仲間を<br>見つけるのにも是非ご利用ください！"""
Block_help_Message_048#0,"""龍祭壇フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_049#0,"""龍祭壇フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_050#0,"""龍祭壇フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_051#0,"""エクストリームクエストをプレイしたい方が<br>パーティーを組みやすくするための<br>ブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_052#0,"""海岸フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_053#0,"""海岸フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_054#0,"""海岸フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_055#0,"""海岸フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_056#0,"""海岸フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_057#0,"""海岸フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_058#0,"""惑星ナベリウスのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_059#0,"""惑星ナベリウスのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_060#0,"""惑星ナベリウスのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_061#0,"""惑星リリーパのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_062#0,"""惑星リリーパのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_063#0,"""惑星リリーパのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_064#0,"""惑星アムドゥスキアのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_065#0,"""惑星アムドゥスキアのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_066#0,"""惑星アムドゥスキアのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_067#0,"""惑星ウォパルのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_068#0,"""惑星ウォパルのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_069#0,"""惑星ウォパルのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_070#0,"""惑星ナベリウスのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_071#0,"""惑星ナベリウスのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_072#0,"""惑星ナベリウスのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_073#0,"""惑星リリーパのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_074#0,"""惑星リリーパのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_075#0,"""惑星リリーパのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_076#0,"""惑星アムドゥスキアのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_077#0,"""惑星アムドゥスキアのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_078#0,"""惑星アムドゥスキアのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_079#0,"""惑星ウォパルのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_080#0,"""惑星ウォパルのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_081#0,"""惑星ウォパルのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。<br>【“PS Vita”＆“PC”/“PS4”共用】"""
Block_help_Message_082#0,"""採掘場跡フィールドのノーマル難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_083#0,"""採掘場跡フィールドのハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
Block_help_Message_084#0,"""採掘場跡フィールドのベリーハード難度の<br>クエストをプレイしたい方どうしが<br>集まるためのブロックです。"""
